# K-Export Stars Foreign Flow aggregates · as of 2026-08-26 · CC BY 4.0 · kexportstars.com/foreign-flow-watch/
ticker,name_en,market,last_close,f_1d_sh,f_5d_sh,f_5d_val,f_20d_sh,f_20d_val,i_1d_sh,i_5d_sh,i_20d_sh
023530,"LOTTE SHOPPING CO., LTD.",KOSPI,,,69155,6708617000,520633,56016955100,,-79728,-756482
440110,FADU INC.,KOSDAQ,,,105306,6306557400,283182,13359304000,,-135597,1002
093370,"FOOSUNG CO.,LTD",KOSPI,,,520936,6274171800,-2974561,-31462256930,,-452034,783091
319660,PSK INC.,KOSDAQ,,,49179,5889111900,89499,764403500,,-79556,-262632
272210,HANWHA SYSTEMS,KOSPI,73400,15578,78023,5846300500,946508,61411159600,-2005,-87986,52572
034730,SK,KOSPI,,,8952,5267976000,241353,126161617000,,18100,-112198
282330,BGF Retail,KOSPI,,,35575,5071031000,281932,39339182000,,-25867,-153597
080220,Jeju Semiconductor Corp.,KOSDAQ,,,67879,5070001500,-592331,-66227617700,,-18552,-244086
204320,HL Mando,KOSPI,,,94326,5058215400,770687,37455041950,,-7874,248951
032820,"Woori Technology, Incorporation",KOSDAQ,,,401345,4939173650,1388504,13392306200,,-2170,-162369
298040,HYOSUNG HEAVY INDUSTRIES,KOSPI,,,1855,4729895000,46612,98341217000,,-23177,-45923
090430,AMOREPACIFIC CORPORATION,KOSPI,,,32156,4399074200,649302,87363371000,,50611,367697
081660,Misto Holdings Corporation,KOSPI,,,104356,4309581000,75261,2823218100,,-117920,-205179
014680,HansolChemical,KOSPI,,,20761,4205327000,149546,30007675500,,-31655,-194305
009830,HANWHA SOLUTIONS,KOSPI,,,95787,4168400400,-900750,-23794905900,,-343169,4428193
003670,POSCO FUTURE M,KOSPI,,,24526,4115060200,-107542,-18182523900,,-75332,-74740
088980,Macquarie Korea Infrastructure Fund,KOSPI,,,416164,3968480460,-3059260,-29761999890,,-166107,-618838
138040,Meritz Financial Group,KOSPI,,,34384,3962108000,105266,12085748200,,-37948,369216
950160,"Kolon TissueGene, Inc.",KOSDAQ,18850,-19934,189794,3955046780,-760867,-32695075900,-5979,-26236,-194431
195870,HAESUNG DS,KOSPI,,,69079,3760456400,38830,1375901450,,-118980,155618
084370,"Eugene Technology Co., Ltd.",KOSDAQ,,,27994,3741164600,46355,6044577400,,-20424,8815
281820,KCTECH,KOSPI,,,52495,3466361000,99233,5784797700,,-53376,-277908
005490,POSCO Holdings Inc.,KOSPI,,,10075,3433899500,252516,79297793000,,-51974,-220284
317400,XI S&D,KOSPI,,,333836,3340915680,-414330,-3330338420,,-335740,2276235
058610,"SPG CO., LTD",KOSDAQ,,,33094,3317947700,-476726,-44102033100,,-121834,357880
357780,"Soulbrain Co., Ltd.",KOSDAQ,,,10009,3281017000,7434,2947607000,,-4071,42206
011780,KumhoPetrochemical,KOSPI,,,26410,3105351600,342718,43240992800,,-67433,-415640
004710,HansolTechnics,KOSPI,,,436160,3051515820,609835,3920372170,,-440971,-407694
006110,SamaAluminium,KOSPI,,,60905,2887096400,42656,428993300,,-68070,-7979
375500,"DL E&C CO., LTD.",KOSPI,,,41172,2808911400,468929,28692381900,,-28587,413341
251270,Netmarble Corporation,KOSPI,,,74396,2776515600,334787,12826816900,,-22742,-171028
144960,"New Power Plasma Co.,Ltd",KOSDAQ,,,275806,2735435840,1025538,10545371060,,-337466,-531511
310210,"Voronoi, Inc.",KOSDAQ,,,22156,2667555600,-197314,-37658302100,,-75832,60821
035900,JYP Entertainment Corporation,KOSDAQ,,,64548,2563761900,-902659,-37259377800,,-170289,-911362
089030,"Techwing, Inc.",KOSDAQ,,,46164,2473530600,760979,34929962350,,-12968,102768
290650,L&C BIO,KOSDAQ,,,46220,2461550300,391968,20790814500,,-44840,-121217
030000,CheilWorldwide,KOSPI,,,129322,2441899000,-22162,-365984330,,-82680,-292170
041510,"SM ENTERTAINMENT CO., Ltd.",KOSDAQ,,,32502,2395752400,75589,5401511700,,-24445,-144716
004020,HYUNDAI STEEL,KOSPI,,,81748,2338484850,-316203,-8940797600,,-26580,6554
005940,NH INVESTMENT & SECURITIES,KOSPI,,,85608,2279945600,1103264,31199112600,,-113550,-1573696
295310,"HVM CO.,LTD.",KOSDAQ,,,48911,2227898600,-342058,-17560111100,,-42631,69322
302440,SK BIOSCIENCE,KOSPI,,,58365,2196998750,144056,5130336000,,-38609,-41451
279570,Kbank,KOSPI,5690,199156,382514,2159087910,568719,3237357040,-37729,-140223,-875332
011170,LOTTE CHEMICAL CORPORATION,KOSPI,,,38625,2122524500,-89683,-5141256000,,-59249,-429645
290550,"DK Tech Co., Ltd.",KOSDAQ,,,124963,2090735800,433428,6942866210,,-71695,-398680
097230,HJ SHIPBUILDING & CONSTRUCTION,KOSPI,,,116159,2029243860,279972,4424266140,,4849,199830
033160,MKElectron,KOSDAQ,,,144036,2008836600,-627120,-12882943250,,-262989,-1022885
267250,HD HYUNDAI,KOSPI,,,9392,1985833500,-212217,-45632377000,,-32919,172536
096530,Seegene Inc.,KOSDAQ,,,63945,1977007500,616972,19172076000,,-36349,-81133
047040,DaewooEngineering&Construction,KOSPI,,,121986,1929017580,-2441681,-47552001530,,-431774,2997140
007070,GS Retail,KOSPI,,,74078,1905712500,190216,4729179600,,-51701,143507
278470,APR,KOSPI,,,4793,1848607000,86202,40831041500,,-20664,29317
005090,SGC Energy,KOSPI,,,28397,1776211100,-295849,-14845027650,,-4066,763711
397030,"AprilBio Co.,Ltd.",KOSDAQ,,,79590,1625244510,12359,-1358387050,,-354752,-139787
036570,NC,KOSPI,226500,10145,7119,1614555000,114250,27205710000,-7583,-3571,-134248
069960,"HYUNDAIDEPARTMENTSTORECO.,LTD",KOSPI,,,16945,1585823300,499957,54139371400,,-31219,-912801
271560,ORION,KOSPI,,,12143,1510940200,79087,10934818700,,-13344,-130923
017900,AUK,KOSPI,,,180668,1478315170,-348184,-3726428900,,-793,11511
170920,"LTC Co., LTD.",KOSDAQ,,,38438,1443744250,-170505,-8340352050,,-19063,-240582
000810,SamsungFire&MarineInsurance,KOSPI,,,2689,1416757000,-37305,-23379791000,,22433,58423
001820,SamwhaCapacitor,KOSPI,,,16159,1405877400,-722128,-63839181400,,-44217,251765
095610,"TES CO., LTD.",KOSDAQ,,,12091,1363280400,-461835,-69393736600,,-158982,80427
000500,GAONCABLE,KOSPI,,,7732,1347319900,5454,-210190300,,11518,84772
330860,Nepes Ark Corporation,KOSDAQ,,,48666,1294857750,63014,479091280,,-35305,-119594
439090,"Manyo Factory Co., Ltd.",KOSDAQ,,,73382,1281749400,370095,6130396410,,1868,152315
460860,DONGKUK STEEL MILL,KOSPI,,,132396,1272247680,245000,2366613860,,-55211,-29050
088350,HANWHA LIFE INSURANCE,KOSPI,,,232771,1269093770,8776189,45685373370,,635358,392897
439960,"COSMO ROBOTICS CO., Ltd",KOSDAQ,,,88466,1259756740,-41984,-1334978640,,-19684,-1958817
161390,HANKOOK TIRE & TECHNOLOGY,KOSPI,,,18745,1245463000,127536,9557275700,,-89629,-229407
017960,HankukCarbon,KOSPI,,,52223,1200442750,-97224,-3087762770,,-22341,-77718
052710,"Amotech Co., Ltd.",KOSDAQ,,,103421,1137258180,-307052,-4398544695,,-63181,-567978
036800,NICE INFORMATION&TELECOMMUNICATION INC.,KOSDAQ,,,168404,1134831120,284313,1937333020,,-9852,108303
484810,"TXR Robotics Co., Ltd.",KOSDAQ,,,70949,1131461290,75913,819979640,,-196825,-219770
042520,HANS BIOMED CORPORATION,KOSDAQ,,,58941,1113159840,140020,2492784400,,-230747,-351473
019210,"YG-1 CO., LTD",KOSDAQ,,,73089,1095299200,-394854,-6989504460,,-260519,-1141187
112610,CS Wind Corporation,KOSPI,,,21601,1091285150,590907,27714290150,,111955,450297
090460,BH,KOSPI,,,72870,1089160440,-2274364,-42777283470,,-434567,-1023797
010690,Hwashin,KOSPI,,,129751,1085049950,-195463,-2062803390,,-6486,132397
033100,"CHERYONG ELECTRIC CO.,LTD.",KOSDAQ,,,22777,1072679150,68845,2575134500,,3345,25958
330350,"Withus Pharmaceutical. Co., LTD",KOSDAQ,,,116580,1060266040,276334,2191584950,,14999,14916
347700,Sphere,KOSDAQ,,,45942,1035093500,-539376,-14986603050,,-5064,1245542
189300,INTELLIAN TECHNOLOGIES Inc.,KOSDAQ,,,16535,1016165000,-205059,-14660409200,,-23004,47410
003280,HeungaShipping,KOSPI,,,559800,1001250528,144199,-188891355,,-138,4476
388210,"CMTX Co.,Ltd.",KOSDAQ,,,13712,998619000,55079,4141446300,,-45775,-122154
298020,HYOSUNG TNC,KOSPI,,,3199,979779000,60607,19829303500,,-6138,-47127
043260,SUNGHO ELECTRONICS CORP.,KOSDAQ,,,51430,969003440,-1448799,-27981446500,,-146362,200922
089860,LOTTE rental,KOSPI,,,21060,966654000,-306184,-13352258000,,-69686,271158
175330,"JB Financial Group Co., Ltd.",KOSPI,,,33447,888132400,184501,5377499150,,-65428,-27688
008770,HotelShilla,KOSPI,,,19410,824978250,736372,31081948700,,-125389,-1660114
089890,"KOSES Co.,Ltd",KOSDAQ,,,27322,807150050,229659,4648964400,,-49467,141282
001210,KumhoElectric,KOSPI,,,91444,764706360,-48326,-180327540,,12840,12735
004000,LOTTE Fine Chemical,KOSPI,,,16899,748983450,101448,4718286150,,-44094,-128873
307950,HyundaiAutoever,KOSPI,,,1528,731395000,-59928,-27372583500,,9518,8247
012750,S-1,KOSPI,,,9229,700858400,54582,4096091600,,-10378,-36724
086280,"HYUNDAIGLOVIS Co.,LTD",KOSPI,,,3652,693247700,161893,32786712100,,-36202,14257
263750,PearlAbyss Corp.,KOSDAQ,,,21451,679385650,-1799423,-57303145600,,447284,1081615
214370,"Caregen Co.,LTD.",KOSDAQ,,,12485,669051300,146189,7771804300,,-39180,-120060
000100,Yuhan,KOSPI,,,7077,648861700,241337,18792774700,,112981,324761
070300,Xcure Corp.,KOSDAQ,,,324172,643273920,291534,581932596,,0,9704
228850,"RAYENCE CO., LTD.",KOSDAQ,,,82532,600146560,79412,580389670,,13068,-46729
036810,FINE SEMITECH Corp.,KOSDAQ,,,25326,592371150,42769,-6309630,,-50373,-263275
002790,AMOREPACIFIC Holdings,KOSPI,,,22484,582914900,260865,6829445350,,17082,53136
006910,"BOSUNG POWER TECHNOLOGY CO., LTD.",KOSDAQ,,,87411,577937800,-737323,-8051847210,,173,15897
022100,POSCO DX,KOSPI,,,26433,568332790,279342,5061727350,,-56629,-82518
032190,DAOU DATA CORP.,KOSDAQ,,,28431,563776490,100499,1924419200,,-10844,5899
125490,"HALLACAST Co.,Ltd",KOSDAQ,,,50394,559187280,-776324,-10210411870,,8936,140223
322510,"JLK, Inc.",KOSDAQ,,,115056,553187610,180293,889370210,,3514,21069
108380,"DAYANG ELECTRIC CO.,LTD",KOSDAQ,,,29967,540180510,98155,1664695280,,-27235,-33735
001120,LX INTERNATIONAL CORP.,KOSPI,,,13402,507935800,-295939,-10194630300,,-22896,188727
000640,Dong-A Socio Holdings,KOSPI,,,5511,506622000,27078,2450177000,,-5412,-39139
036460,KoreaGasCorporation,KOSPI,,,13597,496578450,499140,17933899350,,-1604,-69587
160980,CYMECHS Inc.,KOSDAQ,,,20000,493281200,62976,1679094500,,-44571,-23936
003690,Korean Reinsurance Company,KOSPI,,,33927,492196500,628418,9007134040,,2050,-25973
185750,CHONGKUNDANG,KOSPI,,,7239,484061700,-13376,-871820500,,-11859,-19100
461300,"i-Scream Media CO., LTD.",KOSDAQ,,,26591,482948700,132392,2349816300,,8169,-10902
092730,"Neopharm CO., LTD.",KOSDAQ,,,20644,476640700,209593,5075725060,,-16769,89604
187870,DEVICE,KOSDAQ,,,41043,473951440,63101,383891790,,-93409,-343560
000370,"Hanwha General Insurance Co.,Ltd.",KOSPI,,,62839,461990870,828123,5547778630,,206864,1097601
080580,"OKins Electronics Co.,Ltd.",KOSDAQ,,,26330,461535400,-521306,-8262680110,,-7243,160499
072950,"VISSEM Electronics Co., Ltd.",KOSDAQ,,,53591,459105310,-303461,-2904486310,,-1167,-1479
204270,"JNTC CO.,LTD.",KOSDAQ,,,23832,456069180,307964,5265985300,,8261,27371
356680,"AXGATE Co., Ltd.",KOSDAQ,,,38477,448822140,543040,5418649250,,100,2877
010950,S-OilCorporation,KOSPI,,,3193,448400800,-440067,-62671175400,,-55234,511006
014830,UNID,KOSPI,,,7017,432594200,17904,1101879800,,-10390,-33204
008830,DaedongGear,KOSDAQ,,,66993,420045650,-3284,-126573749,,-93770,-813943
005430,KoreaAirportService,KOSPI,,,5108,411961400,29872,2467108400,,-1828,-1560
419050,SAMKEE ENERGY SOLUTIONS,KOSDAQ,,,241865,390398008,-243475,-486544493,,0,17833
032350,"LOTTE TOUR DEVELOPMENT CO., LTD",KOSPI,,,30655,383473740,-509216,-6053906970,,-110907,746786
035250,"Kangwon Land, Inc.",KOSPI,,,25554,365973460,-52399,-613402500,,-26004,-200139
006040,DongwonIndustries,KOSPI,,,9588,363094400,116995,4320377300,,15072,5364
383220,F&F,KOSPI,,,5772,358631400,-52049,-2304900700,,-26604,-184617
457190,ISU SPECIALTY CHEMICAL,KOSPI,,,5378,352670600,-4714,-966131050,,-16443,-3949
003540,DaishinSecurities,KOSPI,,,13182,347515800,-39306,-1145881350,,12897,31262
006660,"SamsungClimateControlCo.,Ltd",KOSPI,,,25783,345674480,66671,464126000,,5802,-500
018880,Hanon Systems,KOSPI,,,97011,343201550,649822,2629965280,,-542534,-73482
090360,"Robostar Co.,Ltd.",KOSDAQ,,,4216,341666500,-129563,-10621111100,,-562,28208
123890,KAIT,KOSPI,,,136230,339545010,930080,2201123805,,146480,-75143
026960,DONGSUH,KOSPI,,,13121,334904300,75849,1974320150,,-6304,-5826
203650,"Dream Security Co.,Ltd.",KOSDAQ,,,154660,327769920,1339879,2422917011,,0,104591
216080,"JETEMA Co.,Ltd.",KOSDAQ,,,67527,323852490,-52586,-142252635,,-4560,56
415640,KB Balhae Infrastructure Fund,KOSPI,,,30905,318188220,54690,573220840,,-13737,-106555
043150,"Value Added Technology Co., Ltd.",KOSDAQ,,,16372,311510140,60514,1050769070,,-37843,12177
270520,APTN,KOSDAQ,,,80900,307057680,58398,146261975,,0,0
031330,"SAMT CO.,LTD.",KOSDAQ,,,37065,306584870,-1390007,-15434201760,,-31350,-94030
058430,POSCO STEELEON,KOSPI,,,66228,306510080,343176,1537846875,,8350,32610
122870,YG Entertainment Inc.,KOSDAQ,,,7240,305947600,-79136,-3328121800,,-2224,-77294
213420,"DUK SAN NEOLUX CO.,LTD",KOSDAQ,,,9698,305467500,-301425,-9829502500,,-39846,302276
033500,"DONGSUNG FINETEC CO., Ltd",KOSDAQ,,,16857,305133150,-144868,-2578817170,,-44795,-65054
413630,CP SYSTEM,KOSDAQ,,,90558,304432755,-14877,-329864610,,0,-8160
459510,"NAUROBOTICS Co., Ltd.",KOSDAQ,,,19976,298447530,-76615,-1193085180,,2442,6722
003470,Yuanta Securities Korea,KOSPI,,,63105,288774285,297294,1352108915,,5683,31493
009190,DaiyangMetal,KOSPI,,,190472,285489993,-394981,-702562000,,1222,1505
388790,LiComm,KOSDAQ,,,71025,285052995,-268442,-1248778050,,0,204997
004800,Hyosung,KOSPI,,,1860,278630500,6844,564294600,,-5852,9975
013580,KyeryongConstructionIndustrial,KOSPI,,,12674,277742000,52528,1176397090,,418,-20454
060280,"CUREXO, INC.",KOSDAQ,,,32252,275251420,-93547,-1049392440,,-6456,19894
009450,KYUNGDONGNAVIEN,KOSPI,,,4204,274250800,-184230,-12008787900,,-14576,124040
286940,LOTTE INNOVATE,KOSPI,,,14740,270791360,40995,768171060,,-16913,8603
006220,Jeju Bank,KOSPI,,,29629,269971820,186747,1645193060,,9818,32821
011760,HYUNDAI CORPORATION,KOSPI,,,10037,268641050,97878,2649855000,,-16798,9078
192080,DoubleUGames,KOSPI,,,4577,268289800,548,46586500,,-8933,-43201
192440,"Spigen Korea Co., Ltd",KOSDAQ,,,8948,261786600,82984,2403406900,,-3129,-7404
010780,IS DONGSEO,KOSPI,,,14074,260415930,-101307,-1180092800,,-68569,-735311
446540,"Megatouch Co., Ltd",KOSDAQ,,,37471,259069360,-174289,-981178610,,-120604,151452
002140,KoreaIndustrial,KOSPI,,,121127,256781080,-32661,-67651740,,873,14711
000080,HITEJINRO,KOSPI,,,16755,255902360,321033,5055289600,,12271,-3041
228340,"TONGYANG PILE, Inc.",KOSDAQ,,,67430,250565975,-320814,-1167222335,,0,0
148780,BECU AI,KOSDAQ,,,65045,244498770,-244489,-1120316740,,-347,-1745
272290,"INNOX Advanced Materials Co., Ltd.",KOSDAQ,,,10271,242660230,-19925,-380872240,,-30394,-15990
136490,"SUNJIN Co., Ltd",KOSPI,,,23253,237005100,12798,37831050,,1973,30159
090710,"Hyulim ROBOT Co.,Ltd.",KOSDAQ,,,34909,236356510,1379512,10300217360,,-8717,-101069
078350,"HANYANG DIGITECH CO.,LTD.",KOSDAQ,,,10236,235577200,-31448,-1679829930,,8654,53770
073010,"KSP CO., LTD",KOSDAQ,,,79830,235201810,15705,-115665395,,208,155
041830,"InBody Co., Ltd.",KOSDAQ,,,4265,234633200,-28298,-1758596950,,12382,191049
014280,KUMKANG KIND,KOSPI,,,52560,229988300,78149,328046520,,1625,4014
023590,DaouTechnology,KOSPI,,,5790,225222600,6735,261620650,,6206,14704
077970,"STXEngineCo.,Ltd",KOSPI,,,10424,224195650,-155550,-4776260250,,-66434,-68157
036000,"YeaRimDang Publishing Co., Ltd.",KOSDAQ,,,74319,223844745,146164,427735800,,0,0
035760,"CJ ENM CO., Ltd.",KOSDAQ,,,6616,223683200,-103252,-3204437900,,-7380,-10025
134580,Topco Media,KOSDAQ,,,103584,223597920,189491,340817215,,21754,-5295
052860,"I&C Technology Co., Ltd.",KOSDAQ,,,42223,223505520,83512,406408070,,0,0
011930,SHINSUNG E&G,KOSPI,,,13836,219446290,274424,4213204900,,490,2703
005300,LotteChilsungBeverage,KOSPI,,,2274,218167600,-22057,-2076445300,,-6061,-29420
015750,"SUNGWOO HITECH CO., LTD",KOSDAQ,,,36360,218166540,275699,1569897030,,-18663,-18330
111710,"Namhwa Industrial Co.,Ltd",KOSDAQ,,,66326,214760210,-50538,-200846230,,0,2999
001720,ShinyoungSecurities,KOSPI,,,1293,211473600,2659,207269800,,2083,36579
065510,"Huvitz Co., Ltd.",KOSDAQ,,,30930,210759300,-36082,-231782400,,22996,80509
457370,"HANCHEM CO.,LTD",KOSDAQ,,,20047,210201200,-353415,-2677754940,,-5117,-42553
032680,"SOFTCEN CO., LTD.",KOSDAQ,,,208279,208627533,128774,137251364,,0,10300
044340,WINIX INC.,KOSDAQ,,,56677,204189200,-50109,-447600465,,2,-1295
357880,SKAI worldwide,KOSDAQ,,,113660,204117875,393419,759989925,,539,-42766
395400,SK REIT,KOSPI,,,34761,197378070,310620,1776987160,,-40898,-367376
300080,FLITTO Inc.,KOSDAQ,,,22727,195755010,164113,1237860120,,656,-3126
225570,NEXON Games,KOSDAQ,,,19638,183192720,-221671,-2010790950,,-3053,-5258
147830,"CHERYONG INDUSTRIAL CO.,LTD.",KOSDAQ,,,27736,182824730,189898,1341773240,,-30714,-71922
185490,"EyeGene,Inc",KOSDAQ,,,89659,182077227,150564,214803178,,0,4000
020120,KidariStudio,KOSPI,,,44636,178489270,-36490,-73179010,,37875,311657
010820,FIRSTEC,KOSPI,,,31036,177024030,359178,1671207015,,2605,199173
074600,WONIK QnC CORPORATION,KOSDAQ,,,4689,170144650,94811,2410528300,,-67574,-414461
121440,GOLFZON HOLDINGS,KOSDAQ,,,22261,169332730,460507,3303092670,,-548,116405
308430,"Cellbion Co., Ltd",KOSDAQ,,,12900,168274480,-16584,-280426440,,-2022,-8870
071200,INFINITT Healthcare,KOSDAQ,,,17644,166615020,385771,3680936910,,0,-111226
038500,"SAMPYO Cement Co., Ltd.",KOSDAQ,,,22339,164895970,472677,3212479300,,-5930,-10461
064850,FnGuide Inc.,KOSDAQ,,,9447,161885580,90635,1433761740,,5137,29670
304100,SALTLUX Inc,KOSDAQ,,,10313,160888010,-346671,-5793319470,,1367,-48325
011690,Y2 Solution,KOSPI,,,50143,159242800,193223,522267060,,2069,-10468
241520,DSC Investment Inc.,KOSDAQ,,,19784,155676560,100390,578066940,,1,-6650
163560,DRB Industrial,KOSPI,,,27126,154634220,61324,353731230,,-411,-86097
289080,SV INVESTMENT CORPORATION,KOSDAQ,,,75754,153098500,-854033,-1928639031,,7,7
069620,DAEWOONGPHARMACEUTICAL,KOSPI,,,1235,152464300,80350,9804260200,,-1312,-146438
092040,"Amicogen, Inc.",KOSDAQ,,,151028,151028000,14903,31832858,,244,-61193
321260,PRO2000,KOSDAQ,,,92179,149468488,228905,364334970,,3945,3945
105740,DK-Lok Corporation,KOSDAQ,,,20608,148546020,21679,101016570,,-42652,-94731
333430,IL SEUNG,KOSDAQ,,,39473,146802965,-310640,-1193665735,,9014,11970
067170,Autech Corporation,KOSDAQ,,,56057,146513150,5104,-23083575,,-1167,-58802
122350,SAMKEE CORP.,KOSDAQ,,,98267,146154641,-890756,-1492227414,,0,-109
025320,Synopex Inc.,KOSDAQ,,,32304,143673885,-305741,-1805297285,,-10807,16865
038290,"Macrogen, Inc.",KOSDAQ,,,11242,142985360,27717,336537290,,-12244,-12714
126730,KORCHIP CORPORATION,KOSDAQ,,,6761,142914330,-163978,-3095567700,,1,-28611
037440,Heerim Architects & Planners,KOSDAQ,,,35809,142682990,431051,1685831955,,0,0
285130,SKCHEMICALS,KOSPI,,,3026,141232400,-18335,-293620650,,35299,230989
084670,DONGYANG EXPRESS CORP.,KOSPI,,,5695,139372500,34149,737496650,,69,200
008260,NI STEEL,KOSPI,,,38681,135499325,307038,987432070,,-4260,2966
361610,SK ie technology,KOSPI,,,8246,132512470,53408,687234240,,-42835,-161710
061090,"Sena Technologies Co., Ltd.",KOSDAQ,,,2978,129239100,25338,1032898900,,708,-18049
030520,HANCOM,KOSDAQ,,,7266,125802590,119916,2063084360,,809,-12860
003300,HANILHOLDINGS,KOSPI,,,7034,123382320,5838,95605410,,6345,12102
142210,"Unitrontech Co.,Ltd.",KOSDAQ,,,19578,121962060,130039,751274920,,-41426,-58647
053260,"KEUM KANG STEEL CO., LTD",KOSDAQ,,,22169,121167350,-25730,-166937430,,0,0
005860,HANIL FEED Co.Ltd,KOSDAQ,,,50259,120097815,815225,1802459040,,2,8615
318160,"Cell Bio Human Tech Co.,LTD",KOSDAQ,,,19567,119382840,74923,494654020,,-35,-1516
019180,THN CORPORATION,KOSPI,,,21812,117340800,-6899,-57553860,,-6168,-10471
115440,"Woori-Net Co., Ltd.",KOSDAQ,,,16941,117223200,173354,1234006490,,-402,-566
039130,HANATOUR SERVICE,KOSPI,,,3675,116602200,21870,646371450,,-3446,-47283
214330,"Kumho HT, Inc.",KOSPI,,,17601,116558670,-28,3898115,,-173,-1706
228670,"Ray Co., Ltd.",KOSDAQ,,,24893,114915790,-473173,-2610232535,,-467,9807
459550,"ALT Co., Ltd.",KOSDAQ,,,42950,114777470,-70726,-333709044,,-3099,-382144
