# K-Export Stars Foreign Flow aggregates · as of 2026-09-23 · CC BY 4.0 · kexportstars.com/foreign-flow-watch/
ticker,name_en,market,last_close,f_1d_sh,f_5d_sh,f_5d_val,f_20d_sh,f_20d_val,i_1d_sh,i_5d_sh,i_20d_sh
005930,SamsungElectronics,KOSPI,286500,4513767,5410018,1608839616500,-9257897,-2129694330000,1346883,8736766,11264009
402340,SKSQUARE,KOSPI,1181000,31268,341686,378547484000,780306,870534729000,61115,86028,-347213
000500,GAONCABLE,KOSPI,318000,-15609,365303,115368494000,283427,99541856000,-14772,27750,346262
009150,SamsungElectroMechanics,KOSPI,1501000,-54547,56727,90298078000,245519,376218677000,30596,306674,387267
010120,LS ELECTRIC,KOSPI,207000,-46664,364905,77080742500,716215,157551406000,-56270,-22984,-126437
298040,HYOSUNG HEAVY INDUSTRIES,KOSPI,2892000,-48,23333,67670133000,6284,25528988000,-2747,-1660,-7810
003490,KoreanAirLines,KOSPI,31500,89172,2132993,67505141200,11892400,354201619750,563187,2133067,2861345
036540,"SFA Semicon Co., Ltd",KOSDAQ,10570,1370371,5900355,60831775580,10901924,100804588060,-1103054,-2783208,-991406
319400,HYUNDAI MOVEX,KOSDAQ,21100,-219047,2756738,59825704550,2734629,59390503650,-9104,29255,-274251
042700,"HANMISemiconductorCO.,Ltd.",KOSPI,243000,55239,249599,59511439500,-696967,-178733724000,21397,80947,1430479
067310,Hana Micron Inc.,KOSDAQ,46200,2697,1239005,53525150150,-239742,646191450,-65483,432812,1247707
096770,SK Innovation,KOSPI,148700,228308,362185,52738078500,2481190,342053955000,151614,55210,1685923
066570,LGELECTRONICS,KOSPI,210500,-133600,226061,50321913400,255623,61169869200,28694,344040,575056
078930,GS Holdings,KOSPI,110600,111764,418728,46572856500,1786166,207383838200,-115282,-347989,-1230999
010950,S-OilCorporation,KOSPI,156500,68535,229817,35591514800,405543,61477457200,15437,25020,196499
095610,"TES CO., LTD.",KOSDAQ,161900,99251,224938,34497942900,-110765,-22359567000,-5730,-11895,692226
222800,"SIMMTECH Co., Ltd.",KOSDAQ,149400,43661,208852,32717747200,37547,2124750400,-33618,-18125,177295
017670,SKTelecom,KOSPI,87000,111766,374846,32702268800,371379,31291983600,-114361,-471939,-1738384
161890,KOLMAR KOREA,KOSPI,146700,72309,181659,26570131600,183002,25074100000,-10196,-49637,913
475150,SK eternix,KOSPI,50800,10215,494736,25054107300,439894,22510973200,-457,-57132,-412566
247540,"ECOPRO BM CO., LTD.",KOSDAQ,105500,101132,236118,24839304900,108244,11424154210,-70427,-283407,-875681
298380,ABL Bio Inc.,KOSDAQ,50700,150104,466401,24569424100,728309,39620759500,-134267,-482519,-1266684
