# K-Export Stars Foreign Flow aggregates · as of 2026-09-17 · CC BY 4.0 · kexportstars.com/foreign-flow-watch/
ticker,name_en,market,last_close,f_1d_sh,f_5d_sh,f_5d_val,f_20d_sh,f_20d_val,i_1d_sh,i_5d_sh,i_20d_sh
319400,HYUNDAI MOVEX,KOSDAQ,21900,3856688,3997882,87469707900,3823797,83741963000,169503,86113,-239041
078930,GS Holdings,KOSPI,114200,62535,648123,74720562000,1163322,135066919400,18678,-441274,-512722
316140,WooriFinancialGroup,KOSPI,36400,-109503,1959134,70569075050,13931405,489590049050,131516,172073,4087566
196170,Alteogen Inc.,KOSDAQ,254500,-14854,189889,49780395500,-33497,-17108221000,-35366,-315394,-1013549
010170,"TAIHAN Fiberoptics Co.,LTD",KOSDAQ,16250,-534470,2832835,47471260650,2966262,54455511110,25099,130979,437491
011070,LG Innotek,KOSPI,512000,11216,82953,43138622000,150336,88057234000,-32453,-133385,-437316
012330,HyundaiMobis,KOSPI,383500,1871,95009,38653035000,276977,107873907500,-10588,-147744,-1141620
010950,S-OilCorporation,KOSPI,152800,17321,249167,37412652700,238424,34886470300,54825,-203084,208081
214450,PharmaResearch,KOSDAQ,331000,3596,90898,30520774000,391005,148724999000,-13913,-102930,-350605
066570,LGELECTRONICS,KOSPI,199400,-22134,147882,29825199000,362321,76517455400,-26518,-205761,89778
036540,"SFA Semicon Co., Ltd",KOSDAQ,8710,534557,3263131,28905894600,5283682,43204340150,-444238,1066215,1301224
033780,KT&G Corporation,KOSPI,173700,46835,151929,26241394000,154629,26516010000,-13965,-39254,-159563
062040,SANIL ELECTRIC,KOSPI,203000,26995,129157,26084227200,-335054,-61863597000,34746,-51539,139388
006400,"SAMSUNG SDI CO.,LTD.",KOSPI,545000,-24647,47822,25713585000,-366774,-198449657000,-7539,-125366,597404
071050,KOREA INVESTMENT HOLDINGS,KOSPI,186400,36725,127229,24406669800,689638,130757762500,-57472,-141592,-607527
031980,PSK HOLDINGS INC.,KOSDAQ,166900,3471,149020,24253550400,103540,14308521100,-1655,-118246,206120
003490,KoreanAirLines,KOSPI,29550,-116859,819354,23922261500,11524964,336482274450,213290,149311,4465636
035420,NAVER,KOSPI,200500,-128971,110472,23845072000,-456766,-100590190500,-85771,-447883,-222373
353200,DaeduckElectronics,KOSPI,101900,-23568,240647,23585705800,2222774,235837750300,-22081,-314540,-3194826
010060,OCI Holdings Company Ltd.,KOSPI,203000,18235,95761,19286338500,327104,73880411000,-29375,-95849,-610320
141080,LigaChem Biosciences,KOSDAQ,82800,28573,218936,18329239600,746921,67455844500,-46262,-258740,-983532
016360,SamsungSecurities,KOSPI,86500,68622,189793,16576281500,262363,21250435900,-28040,-203589,-629347
066970,L&F,KOSPI,113200,-19760,136957,16281189800,-920743,-116018292100,-32452,-500715,363162
079550,LIG Defense&Aerospace,KOSPI,711000,28617,21382,16218880000,98089,72465694000,5272,18805,-171974
096770,SK Innovation,KOSPI,139000,-38776,110642,15652390600,1148113,181395241400,77691,3988,1280231
